,GIS_ID_post,ADDRESS,num_condo_units,PID_prior,CM_ID_prior,ST_NUM_prior,ST_NAME_prior,UNIT_NUM_prior,ZIPCODE_prior,PTYPE_prior,LU_prior,LAND_VALUE_prior,BLDG_VALUE_prior,TOTAL_VALUE_prior,GROSS_TAX_prior,LAND_SF_prior,YR_BUILT_prior,YR_REMODEL_prior,GROSS_AREA_prior,LIVING_AREA_prior,NUM_FLOORS_prior,STRUCTURE_CLASS_prior,TT_RMS_prior,BED_RMS_prior,FULL_BTH_prior,HALF_BTH_prior,HEAT_TYP_prior,S_NUM_BLDG_prior,RES_UNITS_prior,COM_UNITS_prior,RC_UNITS_prior,PID_post,CM_ID_post,ST_NUM_post,ST_NAME_post,UNIT_NUM_post,ZIPCODE_post,PTYPE_post,LU_post,LAND_VALUE_post,BLDG_VALUE_post,TOTAL_VALUE_post,GROSS_TAX_post,LAND_SF_post,YR_BUILT_post,YR_REMODEL_post,GROSS_AREA_post,LIVING_AREA_post,NUM_FLOORS_post,STRUCTURE_CLASS_post,TT_RMS_post,BED_RMS_post,FULL_BTH_post,HALF_BTH_post,HEAT_TYP_post,R_EXT_CND_post,R_OVRALL_CND_post,R_INT_CND_post,S_NUM_BLDG_post,RES_UNITS_post,COM_UNITS_post,RC_UNITS_post,S_EXT_CND_post,prior_year,post_year,GIS_ID_prior,R_EXT_CND_prior,R_OVRALL_CND_prior,R_INT_CND_prior,S_EXT_CND_prior,CITY_post,BLDG_SEQ_post,NUM_BLDGS_post,LUC_post,LU_DESC_post,BLDG_TYPE_post,RES_FLOOR_post,CD_FLOOR_post,INT_COND_post,EXT_COND_post,OVERALL_COND_post,HLF_BTH_post,BDRM_COND_post,HEAT_TYPE_post,NUM_PARKING_post,CITY_prior,BLDG_SEQ_prior,NUM_BLDGS_prior,LUC_prior,LU_DESC_prior,BLDG_TYPE_prior,RES_FLOOR_prior,CD_FLOOR_prior,INT_COND_prior,EXT_COND_prior,OVERALL_COND_prior,HLF_BTH_prior,BDRM_COND_prior,HEAT_TYPE_prior,NUM_PARKING_prior,OBJECTID,LOC_ID,POLY_TYPE,MAP_NO,SOURCE,PLAN_ID,LAST_EDIT,BND_CHK,NO_MATCH,TOWN_ID,Shape_STArea__,Shape_STLength__,ShapeSTArea,ShapeSTLength
214,202784000,2 MT VERNON ST,2,202785000, ,2,MT VERNON ST,,2129,,R1,"313,300","1,067,300","1,380,600","$15,020.93",800.0,1850.0,2018.0,2542.8,1926.4,,R - ,9.0,4.0,2.0,,,,0.0,0.0,0.0,202784000,,2,MT VERNON ST,,2129.0,,R2,307800,837300,1145100,12298.3772,1855.0,1880.0,,2896.0,2136.0,,,12.0,4.0,3.0,,,,,,,,,,,2022,2023,202785000.0,,,,,CHARLESTOWN,1.0,1.0,104.0,TWO-FAM DWELLING,CV - Conventional,3.0,,A - Average,G - Good,A - Average,0.0,,F - Forced Hot Air,2.0,CHARLESTOWN,1.0,1.0,101.0,SINGLE FAM DWELLING,SD - Semi-Det,3.0,,G - Good,A - Average,G - Good,1.0,,F - Forced Hot Air,0.0,,,,,,,,,,,,,,
215,202786000.0,4 MT VERNON ST,3,202786000,,4,MT VERNON ST,,2129,,R2,"$330,100.00 ","$1,442,300.00 ","$1,772,400.00 ","$18,911.51 ",800.0,1870.0,2011.0,2929.0,2293.0,,R -,9.0,4.0,2.0,,,,,,,202786000,0202786000,4,MT VERNON ST,,2129,,CM,0,0,0,$0.00,800.0,1870.0,2011.0,,,,R - ,0.0,0.0,0.0,,,,,,,2.0,0.0,0.0,,2021,2022,202786000.0,,,,,CHARLESTOWN,1.0,1.0,995.0,CONDO MAIN,SD - Semi-Det,4.0,,,G - Good,G - Good,0.0,,,0.0,CHARLESTOWN,1.0,1.0,104.0,TWO-FAM DWELLING,SD - Semi-Det,3.5,,E - Excellent,G - Good,G - Good,1.0,,F - Forced Hot Air,,,,,,,,,,,,,,,
216,202833000,9 PROSPECT ST,4,202833000,,9,PROSPECT ST,,2129.0,105.0,R3,308200,1931600,2239800,2347310.0,1706.0,1890.0,2016.0,7432.0,4155.0,3.0,R,15.0,6.0,6.0,1.0,F,,,,,202833000,202833000.0,9,PROSPECT ST,,2129.0,995.0,CM,0,0,0,0.0,1706.0,1890.0,2016.0,0.0,0.0,3.0,R,15.0,6.0,6.0,1.0,F,G,G,E,,3.0,0.0,0.0,G,2018,2019,202833000.0,G,G,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,202834000.0,11 PROSPECT ST,4,202834000,,11,PROSPECT ST,,2129,,R3,"$440,600.00 ","$861,100.00 ","$1,301,700.00 ","$13,889.14 ",2465.0,1890.0,1984.0,5178.0,3897.0,,R -,17.0,9.0,3.0,,,,,,,202834000,0202834000,11,PROSPECT ST,,2129,,CM,0,0,0,$0.00,2465.0,1890.0,2020.0,,,,R - ,0.0,0.0,0.0,,,,,,,3.0,0.0,0.0,,2021,2022,202834000.0,,,,,CHARLESTOWN,1.0,1.0,995.0,CONDO MAIN,SD - Semi-Det,3.0,,,G - Good,A - Average,0.0,,,0.0,CHARLESTOWN,1.0,1.0,105.0,THREE-FAM DWELLING,SD - Semi-Det,3.0,,A - Average,A - Average,A - Average,,,S - Space Heat,,,,,,,,,,,,,,,
218,202837000,15 PROSPECT ST,4,202837000, ,15,PROSPECT ST,,2129,,R3,"420,500","1,415,800","1,836,300","$19,978.94",2053.0,1890.0,2020.0,4930.0,3606.0,,R - ,12.0,6.0,6.0,,,,0.0,0.0,0.0,202837000,202837000.0,15,PROSPECT ST,,2129.0,,CM,0,0,0,0.0,2053.0,1890.0,,,,,,,,,,,,,,,3.0,,,,2022,2023,202837000.0,,,,,CHARLESTOWN,1.0,1.0,995.0,CONDO MAIN,RE - Row End,3.0,,,G - Good,G - Good,,,,,CHARLESTOWN,1.0,1.0,105.0,THREE-FAM DWELLING,RE - Row End,3.0,,G - Good,G - Good,G - Good,0.0,,W - Ht Water/Steam,0.0,,,,,,,,,,,,,,
219,202867000,74 TREMONT ST,2,202869000,,74,TREMONT ST,,2129.0,132.0,RL,17000,0,17000,17816.0,1375.0,0.0,,0.0,0.0,,,,,,,,,,,,202867000,,74,TREMONT ST,,2129.0,101.0,R1,210200,332800,543000,572322.0,1057.0,1989.0,2002.0,3930.0,2565.0,2.5,R,7.0,5.0,2.0,1.0,F,A,A,G,,,,,,2018,2019,202869000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,202883000,28 TREMONT ST,4,202883000,,28,TREMONT ST,,2129.0,105.0,R3,260900,498600,759500,795956.0,1277.0,1890.0,2010.0,4062.0,3071.0,3.0,R,14.0,3.0,3.0,0.0,W,,,,,202883000,202883000.0,28,TREMONT ST,,2129.0,995.0,CM,0,0,0,0.0,1277.0,1890.0,2010.0,0.0,0.0,3.0,R,14.0,3.0,3.0,0.0,W,A,A,F,,3.0,0.0,0.0,A,2018,2019,202883000.0,A,A,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,202994000,22 LEXINGTON ST,2,202995000, ,22,LEXINGTON ST,,2129,,R1,"349,400","738,700","1,088,100","$11,838.53",1212.0,1910.0,2010.0,2197.2,1472.2,,R - ,6.0,3.0,2.0,,,,0.0,0.0,0.0,202994000,,22,LEXINGTON ST,,2129.0,,R1,299800,312100,611900,6571.8072,1031.0,1900.0,,1888.0,896.0,,,5.0,2.0,1.0,,,,,,,,,,,2022,2023,202995000.0,,,,,CHARLESTOWN,1.0,1.0,101.0,SINGLE FAM DWELLING,CP - Cape,1.0,,F - Fair,F - Fair,F - Fair,0.0,,W - Ht Water/Steam,0.0,CHARLESTOWN,1.0,1.0,101.0,SINGLE FAM DWELLING,CL - Colonial,2.0,,G - Good,A - Average,A - Average,0.0,,W - Ht Water/Steam,0.0,,,,,,,,,,,,,,
222,203023000,11 MONUMENT ST,3,203023000,,11,MONUMENT ST,,2129.0,104.0,R2,207784,891404,1099188,1151949.0,1314.0,1885.0,2016.0,5089.0,3556.0,3.0,R,13.0,5.0,3.0,2.0,F,,,,,203023000,203023000.0,11,MONUMENT ST,,2129.0,995.0,CM,0,0,0,0.0,2164.0,1885.0,2016.0,0.0,0.0,2.0,R,,,,,,,,,,2.0,0.0,0.0,G,2018,2019,203023000.0,G,G,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,203062020,20 MONUMENT ST,3,203062026,0203062020,20,MONUMENT ST,20-1,2129,,CD,0,"494,700","494,700","$5,382.34",,1910.0,2007.0,787.0,787.0,,,4.0,1.0,1.0,,,,1.0,0.0,0.0,203062022,203062020.0,20,MONUMENT ST,20-2,2129.0,,CD,0,914800,914800,9824.9472,1505.0,1910.0,2007.0,1505.0,1505.0,,,6.0,3.0,2.0,,,,,,,,,,,2022,2023,203062020.0,,,,,CHARLESTOWN,1.0,1.0,102.0,RESIDENTIAL CONDO,FS - Free Standing,2.0,1.0,G - Good,A - Average,G - Good,0.0,A - Average,F - Forced Hot Air,0.0,CHARLESTOWN,1.0,1.0,102.0,RESIDENTIAL CONDO,FS - Free Standing,1.0,0.0,G - Good,A - Average,A - Average,0.0,Average,F - Forced Hot Air,0.0,,,,,,,,,,,,,,
224,203235000,81 WARREN ST,3,203235005, ,81,WARREN ST,,2129,,R1,"450,200","1,353,400","1,803,600","$19,623.17",2120.0,1808.0,2020.0,3846.0,2792.0,,R - ,12.0,4.0,2.0,,,,0.0,0.0,0.0,203235000,,81,WARREN ST,,2129.0,,R2,454700,886500,1341200,14404.4872,2281.0,1874.0,2002.0,3292.0,2256.0,,,8.0,3.0,3.0,,,,,,,,,,,2022,2023,203235005.0,,,,,CHARLESTOWN,1.0,1.0,104.0,TWO-FAM DWELLING,CV - Conventional,3.0,,G - Good,G - Good,A - Average,0.0,,W - Ht Water/Steam,0.0,CHARLESTOWN,1.0,1.0,101.0,SINGLE FAM DWELLING,CV - Conventional,3.0,,E - Excellent,A - Average,G - Good,2.0,,W - Ht Water/Steam,0.0,,,,,,,,,,,,,,
225,203236000,83 WARREN ST,2,203236006,0203236000,83,WARREN ST,3,2129,,CD,0,"668,800","668,800","$7,276.54",,2000.0,2016.0,910.0,910.0,,,4.0,1.0,1.0,,,,1.0,0.0,0.0,203236000,203236000.0,83,WARREN ST,,2129.0,,CM,0,0,0,0.0,2256.0,2000.0,,,,,,,,,,,,,,,3.0,,,,2022,2023,203236000.0,,,,,CHARLESTOWN,1.0,1.0,995.0,CONDO MAIN,RE - Row End,3.0,,,G - Good,G - Good,,,,,CHARLESTOWN,1.0,1.0,102.0,RESIDENTIAL CONDO,RE - Row End,2.0,1.0,G - Good,G - Good,G - Good,0.0,Average,F - Forced Hot Air,0.0,,,,,,,,,,,,,,
226,203277000,12 SOLEY ST,2,203277002,0203277000,12,SOLEY ST,12,2129,,CD,0,"805,500","805,500","$8,763.84",,1968.0,1988.0,1070.0,1070.0,,,4.0,2.0,2.0,,,,1.0,0.0,0.0,203277000,203277000.0,12,SOLEY ST,,2129.0,,CM,0,0,0,0.0,2133.0,1999.0,,,,,,,,,,,,,,,2.0,,,,2022,2023,203277000.0,,,,,CHARLESTOWN,1.0,1.0,995.0,CONDO MAIN,RE - Row End,2.0,,,G - Good,A - Average,,,,,CHARLESTOWN,1.0,1.0,102.0,RESIDENTIAL CONDO,RE - Row End,2.0,1.0,G - Good,G - Good,A - Average,0.0,Average,W - Ht Water/Steam,1.0,,,,,,,,,,,,,,
227,203320000,34 WINTHROP ST,2,203320000, ,34,WINTHROP ST,,2129,,R1,"609,900","1,312,300","1,922,200","$20,913.53",1549.0,1860.0,2012.0,4004.0,2666.0,,R - ,10.0,3.0,2.0,,,,0.0,0.0,0.0,203320000,,34,WINTHROP ST,,2129.0,,R1,670900,1443500,2114400,22708.6572,1549.0,1860.0,2021.0,4004.0,2666.0,,,10.0,3.0,2.0,,,,,,,,,,,2022,2023,203320000.0,,,,,CHARLESTOWN,1.0,1.0,101.0,SINGLE FAM DWELLING,RE - Row End,3.0,,G - Good,A - Average,G - Good,1.0,,W - Ht Water/Steam,0.0,CHARLESTOWN,1.0,1.0,101.0,SINGLE FAM DWELLING,RE - Row End,3.0,,G - Good,A - Average,G - Good,1.0,,W - Ht Water/Steam,0.0,,,,,,,,,,,,,,
228,203405000,27 CHESTNUT ST,25,203405000,0203405000,27,CHESTNUT ST,,2129,,CM,0,0,0,$0.00,28517.0,1999.0,1999.0,,,,,0.0,0.0,0.0,,,,10.0,0.0,0.0,203405000,203405000.0,27,CHESTNUT ST,,2129.0,,CM,0,0,0,0.0,28517.0,1999.0,,,,,,,,,,,,,,,24.0,,,,2022,2023,203405000.0,,,,,CHARLESTOWN,1.0,1.0,995.0,CONDO MAIN,LR - Low Rise,3.0,,,G - Good,A - Average,,,,,CHARLESTOWN,1.0,1.0,995.0,CONDO MAIN,LR - Low Rise,3.0,,,G - Good,A - Average,0.0,,,0.0,,,,,,,,,,,,,,
229,203418000.0,12 MT VERNON ST,4,203418000,,12,MT VERNON ST,,2129,,R3,"$423,900.00 ","$1,129,100.00 ","$1,553,000.00 ","$16,570.51 ",1144.0,1835.0,2014.0,3090.0,2724.0,,R -,11.0,5.0,4.0,,,,,,,203418000,0203418000,12,MT VERNON ST,,2129,,CM,0,0,0,$0.00,1144.0,1835.0,2019.0,,,,R - ,0.0,0.0,0.0,,,,,,,3.0,0.0,0.0,,2021,2022,203418000.0,,,,,CHARLESTOWN,1.0,1.0,995.0,CONDO MAIN,SD - Semi-Det,4.0,,,A - Average,G - Good,0.0,,,0.0,CHARLESTOWN,1.0,1.0,105.0,THREE-FAM DWELLING,SD - Semi-Det,3.5,,G - Good,A - Average,G - Good,,,F - Forced Hot Air,,,,,,,,,,,,,,,
230,203419000,14 MT VERNON ST,5,203419000, ,14,MT VERNON ST,,2129,,R1,"562,900","1,704,900","2,267,800","$24,673.66",1337.0,1835.0,2018.0,3203.25,2408.0,,R - ,14.0,4.0,3.0,,,,0.0,0.0,0.0,203419000,,14,MT VERNON ST,,2129.0,,R1,619200,1875400,2494600,26792.0072,1337.0,1835.0,2018.0,3420.0,2408.0,,,14.0,4.0,3.0,,,,,,,,,,,2022,2023,203419000.0,,,,,CHARLESTOWN,1.0,1.0,101.0,SINGLE FAM DWELLING,SD - Semi-Det,3.5,,G - Good,G - Good,G - Good,0.0,,W - Ht Water/Steam,0.0,CHARLESTOWN,1.0,1.0,101.0,SINGLE FAM DWELLING,SD - Semi-Det,3.5,,G - Good,G - Good,G - Good,0.0,,W - Ht Water/Steam,0.0,,,,,,,,,,,,,,
231,203435000,48 MT VERNON ST,4,203435000,,48,MT VERNON ST,,2129.0,105.0,R3,398000,1034800,1432800,1501574.0,1670.0,1855.0,2001.0,5524.0,3696.0,3.0,R,14.0,5.0,3.0,0.0,W,,,,,203435000,203435000.0,48,MT VERNON ST,,2129.0,995.0,CM,0,0,0,0.0,1670.0,1855.0,2001.0,0.0,0.0,3.0,R,14.0,5.0,3.0,0.0,W,A,A,A,,3.0,0.0,0.0,G,2018,2019,203435000.0,A,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,203468010,2 CHESTNUT ST,2,203468012,0203468010,2,CHESTNUT ST,2,2129,,CD,0,"596,700","596,700","$6,492.09",,2006.0,,1391.0,1391.0,,,5.0,3.0,2.0,,,,1.0,0.0,0.0,203468010,203468010.0,2,CHESTNUT ST,,2129.0,,CM,0,0,0,0.0,11470.0,2006.0,,,,,,,,,,,,,,,6.0,,,,2022,2023,203468010.0,,,,,CHARLESTOWN,1.0,3.0,995.0,CONDO MAIN,TH - Town House,3.0,,,G - Good,G - Good,,,,,CHARLESTOWN,1.0,1.0,102.0,RESIDENTIAL CONDO,TH - Town House,4.0,0.0,G - Good,G - Good,G - Good,1.0,Average,F - Forced Hot Air,1.0,,,,,,,,,,,,,,
233,203510000,FIFTH ST,2,203510000,,,FIFTH ST,,2129.0,903.0,E,35080600,3330100,38410700,0.0,367843.0,1900.0,,123840.0,123840.0,3.0,C,,,,,,,,,,203510000,,,FIFTH ST,,2129.0,903.0,E,20674000,2415000,23089000,0.0,219913.0,1853.0,,3500.0,3500.0,3.5,C,,,,,,,,,,,,,,2018,2019,203510000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,203596100,21 WARREN ST,2,203596102,0203596100,21,WARREN ST,21,2129,,CD,0,"820,000","820,000","$8,921.60",,2013.0,2013.0,1091.0,1091.0,,,4.0,2.0,1.0,,,,1.0,0.0,0.0,203596100,203596100.0,21,WARREN ST,,2129.0,,CM,0,0,0,0.0,42816.0,2012.0,,,,,,,,,,,,,,,17.0,,,,2022,2023,203596100.0,,,,,CHARLESTOWN,1.0,1.0,995.0,CONDO MAIN,TH - Town House,3.0,,,G - Good,A - Average,,,,,CHARLESTOWN,1.0,1.0,102.0,RESIDENTIAL CONDO,TH - Town House,1.0,1.0,G - Good,G - Good,A - Average,0.0,Average,F - Forced Hot Air,0.0,,,,,,,,,,,,,,
235,203596100,29 PARK ST,2,203596122,0203596100,29,PARK ST,29,2129,,CD,0,"1,855,200","1,855,200","$20,184.57",,2013.0,2013.0,2323.0,2323.0,,,6.0,3.0,3.0,,,,1.0,0.0,0.0,203596122,203596100.0,29,PARK ST,29,2129.0,,CD,0,1929800,1929800,20726.0472,2323.0,2013.0,2013.0,2323.0,2323.0,,,6.0,3.0,3.0,,,,,,,,,,,2022,2023,203596100.0,,,,,CHARLESTOWN,1.0,1.0,102.0,RESIDENTIAL CONDO,TH - Town House,4.0,0.0,G - Good,G - Good,A - Average,0.0,A - Average,F - Forced Hot Air,2.0,CHARLESTOWN,1.0,1.0,102.0,RESIDENTIAL CONDO,TH - Town House,4.0,0.0,G - Good,G - Good,A - Average,0.0,Average,F - Forced Hot Air,2.0,,,,,,,,,,,,,,
236,203596100,31 PARK ST,2,203596126,0203596100,31,PARK ST,31,2129,,CD,0,"1,728,400","1,728,400","$18,804.99",,2013.0,2013.0,2315.0,2315.0,,,6.0,3.0,3.0,,,,1.0,0.0,0.0,203596126,203596100.0,31,PARK ST,31,2129.0,,CD,0,1797900,1797900,19309.45,2315.0,2013.0,2021.0,2315.0,2315.0,,,6.0,3.0,3.0,,,,,,,,,,,2022,2023,203596100.0,,,,,CHARLESTOWN,1.0,1.0,102.0,RESIDENTIAL CONDO,TH - Town House,4.0,0.0,G - Good,G - Good,A - Average,0.0,A - Average,F - Forced Hot Air,2.0,CHARLESTOWN,1.0,1.0,102.0,RESIDENTIAL CONDO,TH - Town House,4.0,0.0,G - Good,G - Good,A - Average,0.0,Average,F - Forced Hot Air,2.0,,,,,,,,,,,,,,
237,203670000,72 WARREN ST,3,203670002,0203670000,72,WARREN ST,72,2129,,CD,0,"1,453,000","1,453,000","$15,808.64",,1875.0,2018.0,1800.0,1800.0,,,8.0,3.0,2.0,,,,1.0,0.0,0.0,203670000,203670000.0,72,WARREN ST,,2129.0,,CM,0,0,0,0.0,2268.0,1999.0,,,,,,,,,,,,,,,2.0,,,,2022,2023,203670000.0,,,,,CHARLESTOWN,1.0,1.0,995.0,CONDO MAIN,DX - Duplex,3.0,,,G - Good,A - Average,,,,,CHARLESTOWN,1.0,1.0,102.0,RESIDENTIAL CONDO,DX - Duplex,3.0,1.0,G - Good,G - Good,A - Average,1.0,Average,F - Forced Hot Air,0.0,,,,,,,,,,,,,,
238,203810000.0,114 MAIN ST,5,203810000,,114,MAIN ST,,2129,,R4,"$407,900.00 ","$994,500.00 ","$1,406,800.00 ","$15,010.56 ",1944.0,1899.0,1975.0,4162.0,3237.0,,C - Brick/Concr,,,,,,,,4.0,,203810000,0203810000,114,MAIN ST,,2129,,CM,0,0,0,$0.00,1944.0,1899.0,2019.0,,,,C - Brick/Concr,0.0,0.0,0.0,,,,,,,4.0,4.0,0.0,,2021,2022,203810000.0,,,,,CHARLESTOWN,1.0,1.0,995.0,CONDO MAIN,RM - Row Middle,4.0,,,G - Good,A - Average,0.0,,,0.0,CHARLESTOWN,1.0,1.0,111.0,APT 4-6 UNITS,111 - APT 4-6 UNITS,3.5,,,,A - Average,,,,,63389.0,F_774027_2961742,FEE,2,ASSESS,,20191107.0,,N,35.0,1932.88891602,192.80786767,1932.88895592443,192.807867657622
239,203829000,8 SEMINARY ST,2,203829002,0203829000,8,SEMINARY ST,1,2129,,CD,0,"606,300","606,300","$6,596.54",,1899.0,2006.0,1193.0,1193.0,,,5.0,2.0,1.0,,,,1.0,0.0,0.0,203829000,203829000.0,8,SEMINARY ST,,2129.0,,CM,0,0,0,0.0,3409.0,1899.0,,,,,,,,,,,,,,,6.0,,,,2022,2023,203829000.0,,,,,CHARLESTOWN,1.0,1.0,995.0,CONDO MAIN,RE - Row End,3.0,,,A - Average,,,,,,CHARLESTOWN,1.0,1.0,102.0,RESIDENTIAL CONDO,RE - Row End,1.0,1.0,G - Good,A - Average,,1.0,Average,W - Ht Water/Steam,0.0,,,,,,,,,,,,,,
240,300040000,33 BOWDOIN ST,2,300040004,0300040000,33,BOWDOIN ST,2,2114,,CD,0,"2,608,900","2,608,900","$28,384.83",,2016.0,,6332.0,6332.0,,,14.0,10.0,5.0,,,,1.0,0.0,0.0,300040000,300040000.0,33,BOWDOIN ST,,2114.0,,CM,0,0,0,0.0,10200.0,1899.0,,,,,,,,,,,,,,,1.0,1.0,,,2022,2023,300040000.0,,,,,BOSTON,1.0,2.0,995.0,CONDO MAIN,RE - Row End,4.0,,,E - Excellent,A - Average,,,,,BOSTON,1.0,1.0,102.0,RESIDENTIAL CONDO,RE - Row End,4.0,1.0,E - Excellent,E - Excellent,A - Average,0.0,Good,N - None,0.0,,,,,,,,,,,,,,
241,300041000,37 BOWDOIN ST,2,300041000,,37,BOWDOIN ST,,2114.0,121.0,A,723850,1283567,2007417,2103773.0,2016.0,,,1.0,1.0,,,,,,,,,,,,300041000,,37,BOWDOIN ST,,2114.0,958.0,E,973400,4206600,5180000,0.0,2016.0,1899.0,2001.0,10452.0,8710.0,5.0,C,,,,,,,,,,,,,,2018,2019,300041000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,300058000,17 RIDGEWAY LA,2,300058012,0300058000,17,RIDGEWAY LA,6,2114,,CD,0,"1,420,600","1,420,600","$15,456.13",,1850.0,2013.0,1603.0,1603.0,,,6.0,2.0,2.0,,,,1.0,0.0,0.0,300058010,300058000.0,17,RIDGEWAY LA,5,2114.0,,CD,0,552500,552500,5933.85,690.0,1850.0,1980.0,690.0,690.0,,,3.0,1.0,1.0,,,,,,,,,,,2022,2023,300058000.0,,,,,BOSTON,1.0,1.0,102.0,RESIDENTIAL CONDO,RM - Row Middle,2.0,0.0,G - Good,A - Average,A - Average,0.0,G - Good,P - Heat Pump,0.0,BOSTON,1.0,1.0,102.0,RESIDENTIAL CONDO,RM - Row Middle,3.0,0.0,G - Good,A - Average,A - Average,0.0,Good,P - Heat Pump,0.0,,,,,,,,,,,,,,
243,300159000,7 SMITH CT,2,300159000, ,7,SMITH CT,,2114,,R1,"523,200","786,100","1,309,300","$14,245.18",544.0,1850.0,2019.0,1432.0,970.0,,R - ,6.0,3.0,3.0,,,,0.0,0.0,0.0,300159000,,7,SMITH CT,,2114.0,,R1,549300,825500,1374800,14765.3472,544.0,1850.0,2019.0,1450.0,970.0,,,6.0,3.0,3.0,,,,,,,,,,,2022,2023,300159000.0,,,,,BOSTON,1.0,1.0,101.0,SINGLE FAM DWELLING,SD - Semi-Det,2.0,,E - Excellent,A - Average,G - Good,1.0,,F - Forced Hot Air,0.0,BOSTON,1.0,1.0,101.0,SINGLE FAM DWELLING,SD - Semi-Det,2.0,,E - Excellent,A - Average,G - Good,1.0,,F - Forced Hot Air,0.0,57939.0,F_773574_2956553,FEE,3,ASSESS,,20191107.0,,N,35.0,623.26831055,105.91997806,623.268127127919,105.91997806192
244,300165000,40 JOY ST,2,300165010,300165000.0,40,JOY ST,12,2114.0,102.0,CD,0,778500,778500,815868.0,1025.0,1865.0,1984.0,1025.0,1025.0,1.0,,,,,,,,,,,300165010,300165000.0,40,JOY ST,12,2114.0,102.0,CD,0,825600,825600,870182.0,1025.0,1865.0,1984.0,1025.0,1025.0,1.0,,,,,,,,,,,,,,,2018,2019,300165000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61808.0,F_773637_2956432,FEE,3,ASSESS,,20191107.0,,N,35.0,5615.62866211,361.30604281,5615.62834830764,361.306042803791
245,300500000,75 Blossom ST,2,300500000,,75,Blossom ST,,2114.0,,C,3393700,4001900,7395600,182523.41,13997.0,1966.0,2021.0,28700.0,19300.0,,C - Brick/Concr,,,0.0,,,,,,,300500000,,75,Blossom ST,,2114.0,,E,"3,393,700","202,200","3,595,900", $-   ,"13,997",1966.0,2021.0,28700.0,19300.0,,C - Brick/Concr,,,0.0,,,,,,,,,,,2023,2024,300500000,,,,,BOSTON,1.0,1.0,952.0,OFFICE /Administration,320 - RET/WHSL/SERVICE,,,,,G - Good,0.0,,,,BOSTON,1.0,1.0,320.0,RET/WHSL/SERVICE,320 - RET/WHSL/SERVICE,,,,,G - Good,0.0,,,,,,,,,,,,,,,,,
246,301304000.0,41  43 N MARGIN ST,2,301304000,,41  43,N MARGIN ST,,2113,,E,"$1,524,500.00 ","$768,400.00 ","$2,364,900.00 ",$0.00 ,14890.0,1923.0,2017.0,9720.0,6480.0,,C - Brick/Concr,,,,,,,,1.0,,301304000, ,41  43,N MARGIN ST,,2113,,E,"4,237,200",100,"4,237,400",$0.00,14890.0,1923.0,2020.0,25000.0,25000.0,,C - Brick/Concr,0.0,0.0,0.0,,,,,,,0.0,1.0,0.0,,2021,2022,301304000.0,,,,,BOSTON,1.0,1.0,945.0,ACTIVITY/ Social Center,353 - SOCIAL CLUB,5.0,,,,A - Average,0.0,,,0.0,BOSTON,1.0,1.0,985.0,OTHER EXEMPT BLDG,353 - SOCIAL CLUB,2.0,,,,A - Average,,,,,,,,,,,,,,,,,,
247,301305000,47 N MARGIN ST,2,301306000, ,47,N MARGIN ST,,2113,,A,"398,200","1,110,100","1,508,300","$16,410.30",1609.0,1920.0,2018.0,6400.0,5120.0,,C - Brick/Concr,0.0,0.0,0.0,,,,0.0,7.0,0.0,301305000,,47,N MARGIN ST,,2113.0,,A,326100,1056800,1382900,14852.3472,1695.0,1920.0,1965.0,6850.0,5480.0,,C - Brick/Concr,,,0.0,,,,,,,,,,,2022,2023,301306000.0,,,,,BOSTON,1.0,1.0,112.0,APT 7-30 UNITS,112 - APT 7-30 UNITS,4.0,,,,F - Fair,0.0,,,,BOSTON,1.0,1.0,112.0,APT 7-30 UNITS,112 - APT 7-30 UNITS,4.0,,,,F - Fair,0.0,,,0.0,57778.0,F_776020_2958348,FEE,3,ASSESS,,20191107.0,,N,35.0,1987.33935547,222.45634256,1987.33976335072,222.456342577047
248,301389000,173 ENDICOTT ST,4,301389000,,173,ENDICOTT ST,,2113.0,,R4,319900,2029400,2356700,25310.96,1753.0,2021.0,,7092.0,7092.0,,D - Wood/Frame,,,0.0,,,,,,,301389000,301389000.0,173,ENDICOTT ST,,2113.0,,CM,0,0,0, $-   ,"1,753",2021.0,,,,,,,,,,,,,,,3.0,0.0,0.0,,2023,2024,301389000,,,,,BOSTON,1.0,1.0,995.0,CONDO MAIN,RE - Row End,5.0,,,E - Excellent,G - Good,,,,,BOSTON,1.0,1.0,111.0,APT 4-6 UNITS,111 - APT 4-6 UNITS,5.0,,,,A - Average,0.0,,,,,,,,,,,,,,,,,
